# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id
174.24995948211637,-0.9214809678558437,19.7072868,0.00117908732,19.5712872,0.00115516689,19.2958908,0.000803515373,19.7007809,0.00113568653,19.5743885,0.00106713607,19.2946854,0.00079932902,41096321557366088
181.60258112138575,0.20164812814005306,18.8329201,0.00071640755,18.8659325,0.000632738636,18.8930016,0.000463879289,18.8468475,0.000699113007,18.8870068,0.0006321455,18.9174919,0.000463784003,42187028502186921
182.09971604882338,-0.8961589752450614,19.3581867,0.000758384995,19.0306892,0.000554420461,19.150753,0.000561141409,19.3568649,0.000732803601,19.0396271,0.00055066112,19.1529655,0.000557654072,41118036912013603
185.69506736625831,2.180894161136281,18.4815712,0.00133408536,18.4146461,0.00118200865,18.2732315,0.000912861316,18.4756527,0.00124032539,18.4152908,0.00115497783,18.2694435,0.000905260851,43264287904378528
206.14520386052646,-1.6549783881186684,18.8224697,0.000994952279,18.7077827,0.000787559256,18.6336479,0.000651144714,18.8800259,0.00100692257,18.7327042,0.00075115927,18.7113953,0.000660364982,40124370458271498
207.62130467910652,-0.9479978296124378,21.2453861,0.00250369171,20.6177483,0.00173119712,20.0245399,0.00090829609,21.2451324,0.00246493355,20.6201172,0.00170236686,20.0233765,0.000902180094,41192528824790574
220.63190935432203,0.7277422100665644,20.5611439,0.00227726274,20.2399025,0.00167492079,20.1744099,0.00121117826,20.5740433,0.00214697584,20.2609844,0.00165595103,20.2026138,0.00121032901,42301115718461625
221.60627316196005,0.8749224435036436,19.6039333,0.000925493834,19.2593422,0.00092482398,19.2782135,0.000634692144,19.6061821,0.000861729903,19.254446,0.000906783156,19.2812977,0.000630234135,42305792937844817
222.56223359058797,44.60300122324781,20.6782341,0.00339946942,20.7224922,0.0030505457,20.4584846,0.00405105902,20.6669731,0.00319402362,20.7203636,0.00296465657,20.4568081,0.00402070256,70360119883348928
225.65033594917847,43.94657908067932,19.2026958,0.000980509329,18.9591484,0.000880622247,18.9307938,0.000695161056,19.2093296,0.000915193814,18.9624252,0.000753575412,18.9502831,0.000694319315,70369311113379942
231.19011985959654,44.16376505198733,19.9886742,0.00125389709,19.181673,0.000780795759,18.7925301,0.000551642093,20.5580864,0.00149578881,19.5332336,0.00084937067,19.6481819,0.000712401234,70382926159696137
242.3691730850116,43.95524836662945,19.0463829,0.000844911032,18.8251324,0.000766492041,18.7087727,0.000386385887,19.0458412,0.000765650067,18.8212509,0.000711495348,18.7173595,0.000385003601,70404358046519903
341.7061604202998,-1.1088660137751596,19.413147,0.00123933051,19.2859268,0.00125937024,19.0720596,0.000628765265,19.4136848,0.00108509022,19.2913361,0.00120798533,19.0748215,0.000627448084,41593296518148498
344.71612819773406,0.7435934651862847,19.69631,0.00157254026,19.4736309,0.00129136234,19.35252,0.000725158956,19.6944695,0.00145750819,19.4723396,0.00124713941,19.35606,0.000719293021,42670826503300642
345.2767097690925,-0.3852567753838453,19.6198997,0.00118099467,19.6035194,0.001134997,19.3683491,0.000715938397,19.6221275,0.00108810537,19.6096268,0.00111237785,19.3723698,0.000711650122,41601697474177599
345.3632571560195,1.0996964912015619,20.1311207,0.00135953457,19.9344501,0.00129411381,19.4975681,0.000861169712,20.1323433,0.00125382259,19.9459476,0.00127552205,19.5188999,0.000860077562,42670285337427384
350.7264192835906,-0.3061558690666127,19.585247,0.000901771651,19.6110439,0.000843983027,19.4510517,0.000883720233,19.6348152,0.000914345263,19.6630039,0.000854282815,19.5080204,0.000889254326,41619564538133880
352.0474204510791,0.6430267364196849,20.6576118,0.00174298987,20.5151482,0.00153080968,20.0596886,0.00110865163,20.6647472,0.00171877351,20.5207901,0.00152250461,20.0778294,0.00110709399,42692812440896250
358.94577061998666,-0.31576257116219386,20.3052826,0.00159740576,20.1408539,0.00119809411,19.9749947,0.000985883526,20.3045712,0.00148477941,20.1413517,0.00117388053,19.9752541,0.000978859025,41641005014874230
359.2901876585845,0.7740763500232557,20.0593777,0.00175167341,19.938776,0.00152226188,19.7966385,0.000989717199,20.0735607,0.00161709404,19.960207,0.00149765867,19.8133354,0.000985177932,41646219105167866
19.388626639792527,0.9568406718678516,20.5458279,0.00184161519,20.5393906,0.00165518664,20.5805473,0.00353101804,20.540493,0.00177789561,20.5478516,0.00163806742,20.5816936,0.00350680924,41702710810012184
21.371168446708914,0.03631189801321717,20.8823967,0.00172821118,20.6255207,0.00154635368,20.681324,0.00451481389,20.8883247,0.00170404476,20.6388092,0.00154160883,20.6972961,0.00450132601,41706812503776515
34.77285039651301,-0.8910842342210301,20.8651104,0.00160951598,20.3763542,0.00126993912,20.190876,0.00376174948,20.8548012,0.00158413639,20.3704338,0.00126748672,20.1752281,0.00374328904,40677545066123418
131.2398217409734,0.6574778759829849,18.3963623,0.000417286123,18.2885208,0.000494465057,18.1095505,0.000366137974,18.3950214,0.000404118298,18.2850342,0.000460900366,18.1101799,0.000363794592,42037507805692560
132.52524781894354,-0.17400612346758582,19.4936924,0.000693066686,19.279026,0.000698987045,19.2789574,0.000671333051,19.5036774,0.000685596315,19.2922592,0.000684643455,19.3076134,0.000671531074,40967833315729159
135.66763156123952,3.1976229245532566,19.792942,0.000979527482,19.2835388,0.000858632091,18.9962387,0.000531597005,19.7971783,0.000908405054,19.2864647,0.000733192894,19.0131073,0.000528704433,44178656376942419
140.14796328688774,-0.8415226323206273,19.1328716,0.000783447351,18.9612465,0.000847538933,18.9333286,0.00047105283,19.1347084,0.000768268772,18.9633865,0.000816760003,18.9374084,0.000467928388,40995166487604408
143.90057554158682,-0.8953736280745127,20.8047028,0.00162345357,20.3307018,0.00159157452,20.1361427,0.00101987738,20.8072796,0.00156303856,20.3285046,0.00140523014,20.1371918,0.00101364346,41003412824816274
149.48183804138532,-0.3409854926631214,20.4347553,0.00193126732,19.3095226,0.000781366951,19.2414284,0.000523208699,20.4342537,0.00183329231,19.3160973,0.000768200669,19.2407761,0.000520447327,41021292773665495
151.37493363685772,-0.6979696688887903,20.0904694,0.00177869189,19.9493351,0.00150193728,19.458046,0.000740883115,20.128809,0.00172777008,20.0423222,0.00150047604,19.5942707,0.000761239324,41025407352335390
151.4676825099642,2.9839841206486875,19.0274868,0.00108411035,18.7153931,0.000811878184,18.7673302,0.000564909074,19.0332146,0.00106068677,18.71315,0.000798341003,18.7731514,0.000561376452,44227442910451975
214.7926064152144,43.933643818368445,19.1579895,0.000816966582,19.0517883,0.000682197569,18.8801899,0.000860457425,19.1710587,0.000804199721,19.0682411,0.000677040545,18.9029961,0.000860443979,70347733197679300
217.84492714132767,-1.1488969776341842,20.8100128,0.00187301217,20.5075645,0.00153575116,20.4015274,0.00139718538,20.8088169,0.00181239448,20.506424,0.00150292891,20.4018383,0.0013882434,41223448294354910
220.61803658965414,-1.6051007539911375,19.3600521,0.00112098665,19.232254,0.00104253425,19.1017456,0.0006475189,19.3610382,0.000991463312,19.2383842,0.000978890457,19.1189003,0.000646228087,40163265682114006
225.55271489567255,43.0047501371244,20.3308487,0.00137711025,20.3240833,0.00127644872,20.0952873,0.000886368041,20.337429,0.00133030512,20.3305473,0.00123855227,20.1021042,0.000882467604,69581661355928502
237.14798236542538,43.55258386423481,19.6280003,0.000813792169,19.4499474,0.000796102569,19.3046532,0.000587354763,19.6415634,0.000721674762,19.4727402,0.000780004833,19.341053,0.000588910771,70396103119372840
241.2853801274572,44.716558611756895,19.3648911,0.00194588839,19.3735199,0.00201538205,19.2887039,0.00133213541,19.3697128,0.00171908981,19.3747177,0.00183138356,19.2826347,0.00131553505,71169738398530446
249.08365971206422,42.587098923667924,19.5578651,0.000830646604,18.9254894,0.000719837321,19.0936298,0.000551817531,19.5595474,0.00077103771,18.9280853,0.000687008665,19.1064053,0.000549723336,69634566763082381
333.64171266482856,-0.975738826576628,20.7387848,0.00191416056,20.5894604,0.00300793187,20.1855621,0.00207736995,20.752636,0.00190935051,20.5887318,0.00291171321,20.1894569,0.00206901459,41566225339274351
340.7590987926846,0.29914239095523354,19.9482956,0.00115153298,19.8733444,0.00127728796,19.8127518,0.000949907,19.9463749,0.00114127237,19.871809,0.00127527863,19.817318,0.000950230868,42657211456975946
342.09554501192156,-0.16357635678640411,19.7191505,0.00107106171,19.4568634,0.000905953348,19.3910389,0.000612451055,19.7237606,0.000985861407,19.4574547,0.000893685734,19.3950214,0.000608763599,41593043115079972
349.92259466214205,-0.5241050398268768,19.8312321,0.00128976582,19.7583942,0.00114040403,19.5035019,0.000824101502,19.8248367,0.00127253507,19.755846,0.00112634385,19.5051861,0.000820310321,41614612440837012
351.2189589993877,-0.0876009625420546,19.7758446,0.00114303781,19.6606331,0.0011577385,19.5880375,0.0009125949,19.7654762,0.00113195728,19.6584053,0.00114671118,19.5851707,0.0009064771,41619160811199421
353.1092677552171,-0.3854593149583515,20.8430061,0.00197176589,20.5122051,0.0018159257,20.5361214,0.00162454217,20.8203754,0.00190410146,20.5206642,0.00179072889,20.543047,0.00161612418,41623275389874512
358.58923409015927,1.2288265707393848,19.9741611,0.00118381809,19.3586388,0.000837441767,19.1621017,0.000537129643,19.9733295,0.0011266137,19.3603783,0.000816036598,19.1676407,0.000533672748,42710009489939284
0.22509809054789617,0.9175186656324904,20.2171345,0.00126928033,19.9181538,0.00103119435,19.8373947,0.00120468799,20.2150745,0.0012001486,19.9188519,0.0010070313,19.8377113,0.00119679957,41645536205367384
1.4437057741594705,-0.40387755119967733,19.7838745,0.00111082313,19.6790123,0.00103737321,19.4336281,0.000712243025,19.7845726,0.00104226195,19.6734619,0.0010039818,19.4371033,0.000707089086,40581350683599567
33.1380458698825,-1.1922394928144082,19.8569126,0.0013440781,19.5321522,0.00110033131,19.660162,0.00288780848,19.863266,0.0013445972,19.5414715,0.0011029077,19.6665726,0.00287601328,40673280163595404
141.9293022623078,4.154383584274395,19.9200058,0.00203328952,19.4205475,0.00240091421,19.1543217,0.00105712528,19.9142914,0.00187987182,19.4221039,0.00208383077,19.1550026,0.00104924629,44196132598864407
148.18652961814146,2.7684979628107205,20.6338997,0.0037920014,20.3701515,0.00335156289,19.8670025,0.00156853755,20.636549,0.00375892106,20.3805637,0.003323104,19.8766518,0.00156139035,43154624504400559
150.14064389607285,4.145614389277239,18.39328,0.00107006147,18.2978134,0.00104159582,18.3652306,0.00056885113,18.4052773,0.00106808543,18.3014488,0.0010237731,18.3717556,0.000565666473,44223070633742096
150.61241494113452,3.51104275859738,19.3329201,0.00123015686,19.1937218,0.00106291659,19.164608,0.000680449186,19.3421192,0.00122891052,19.2055645,0.00105017098,19.1789742,0.000678357144,44222645431983911
150.71018831744422,0.8221049636538906,19.8020458,0.00106452673,19.7854252,0.0010883155,19.6712914,0.000718395924,19.8051357,0.00103147107,19.7848892,0.00103832188,19.6782303,0.000714771915,42094544971397933
173.72303784041208,1.6631238925070662,19.8338547,0.00172256795,19.4909267,0.00173577003,19.7210007,0.00148546835,19.8293247,0.00163645751,19.4813538,0.00142208044,19.7378559,0.00148311106,43229228086350660
185.4793587751816,1.2116623049238047,18.6124477,0.000633361691,18.4685192,0.000639388687,18.5892601,0.000486087112,18.6141548,0.000617162848,18.4763489,0.000630602066,18.6013641,0.000483963086,42195163170229333
187.85296213091624,0.7886792840652256,19.5415268,0.000941939245,19.1848793,0.000902101747,18.9146671,0.000489528116,19.5411758,0.000914681412,19.1806259,0.000859239954,18.9146214,0.000484717137,42204496134174410
188.20531672968042,1.7498534465863231,19.8842373,0.00221311371,19.6879616,0.00126771082,19.6379147,0.00137559266,19.8896065,0.00206113001,19.6918755,0.00117653259,19.6577473,0.00137936184,43273483429379385
189.60377961044443,0.30962539480145435,19.8016663,0.00173164625,19.3607292,0.00136354577,19.2288933,0.000931622868,19.8057709,0.00162622589,19.3681641,0.00126996113,19.2239914,0.00092236686,42208610712836262
206.0536989451475,-0.5015300455605085,20.7145576,0.00381018128,20.5127239,0.00225939765,20.2182999,0.00185313204,20.7820148,0.00383788696,20.5578003,0.00221967441,20.3429356,0.00188563997,41188139368211863
220.03507211794067,2.194050585458918,18.579895,0.000636554847,18.4773674,0.00101534615,18.7856445,0.000520304777,18.615818,0.00063615106,18.5271835,0.00102977059,18.8459835,0.000525919371,43365442974140357
222.2767656647605,1.9325497082946583,19.5970497,0.00101945933,19.4342537,0.00153276091,19.3285255,0.000635313801,19.5959091,0.000965029525,19.4336052,0.00152534072,19.3274002,0.00063029764,43369282674911718
336.005949515911,-0.8639298313557345,20.7766209,0.00186768465,20.4133911,0.00189822423,20.4622231,0.0013680812,20.8016186,0.00185109721,20.4236145,0.00183467986,20.4943886,0.00136671145,41575571188121836
337.98995780595067,-0.5349113349178737,19.7735615,0.00101229607,19.4402046,0.000732825545,19.3168106,0.00072561414,19.772728,0.000949392212,19.4415932,0.000713268819,19.3227787,0.000721662771,41579565507710690
338.2741605921427,-1.1363647818251712,20.0395947,0.00169839838,19.9701252,0.00168231025,19.7801285,0.00195864332,20.0396271,0.00164911058,19.9743862,0.00165515591,19.7814503,0.00195858115,41579277744892064
340.5922062301953,0.25159996360412684,20.4120579,0.00130947726,19.9598961,0.00096412003,19.8290424,0.00104686059,20.4073067,0.00118800672,19.9616737,0.000951026275,19.8401527,0.00104042538,42657344600971577
344.61740991704767,0.38886725680395184,19.9080315,0.000934913289,19.5175304,0.000840247259,19.3661156,0.000690026267,19.9053097,0.000889261602,19.5244522,0.000821512658,19.3641243,0.000685164647,42670817913368494
350.75462234715053,-0.2643334504398102,19.419529,0.000834605598,19.3269901,0.000815163192,19.1760178,0.000720197335,19.4227524,0.000827947282,19.3320694,0.000811683945,19.189024,0.000715171569,41619568833094538
353.6684195482414,0.9346363123032766,19.6946087,0.00135123078,19.6428356,0.0012318606,19.5769043,0.000847628107,19.703064,0.00128105492,19.6640053,0.00121487293,19.6193466,0.000852260622,42697081638384416
2.730889939705958,0.508967536345426,20.3301659,0.0017827031,19.8183174,0.000974303926,19.8918839,0.00100144348,20.3293247,0.00168674369,19.8192234,0.000965065323,19.8930988,0.000994943082,41654598586357595
28.816393546398437,-1.1796836347297592,18.9835033,0.00143549056,18.7056332,0.00118712278,18.5623837,0.00407698611,18.9819527,0.00143261428,18.7051544,0.00118011981,18.5637398,0.00405297102,40659948585107262
130.63403717090813,-0.10418061804873262,19.0779037,0.000734861533,18.4286823,0.000644441636,18.1961613,0.000328140915,19.0747566,0.000709853659,18.4269695,0.000589632138,18.2035389,0.000326055015,40963847586081593
131.59046444008172,0.673688483147878,18.9389591,0.00066644937,18.3984299,0.000847736839,18.1897316,0.000386524858,18.9560852,0.000646279892,18.4087715,0.000799845264,18.1919136,0.000384686253,42037232927785763
135.74061600946652,1.1866252188633524,19.7023048,0.000827205426,19.2760296,0.000762823154,19.1649303,0.000548414362,19.7072048,0.000812506827,19.281168,0.000745093741,19.1681709,0.00054484437,42050710535174413
143.52087903314379,1.81253890330206,19.6237526,0.00189489929,19.5066586,0.00262866332,19.2009888,0.000781575916,19.6202545,0.00174199359,19.5030556,0.00224595983,19.2062836,0.000775583845,43136048770863423
193.23808467715764,1.1778626384646689,19.2891312,0.00120633445,18.7661457,0.000612941571,18.5051842,0.00108635635,19.2829285,0.0011188552,18.7634888,0.000581659784,18.5022697,0.00108151999,42217011668867880
208.05088508491048,-2.2134328675933492,19.7683353,0.00244480488,19.6642876,0.00178102276,19.2953434,0.00120078481,19.772419,0.00225261459,19.6763592,0.00176836434,19.3103294,0.00119655195,40128480741972059
221.94299527031515,1.9303978780982718,20.4812603,0.00183546985,20.1123447,0.00252079801,20.331316,0.00133657595,20.5149918,0.00179239234,20.1844559,0.00257004821,20.4018898,0.00134496239,43369420113866887
236.64523920183927,42.32043084052403,18.6641312,0.00108315516,18.7962341,0.000893816177,18.916029,0.000583604036,18.6759071,0.000884446956,18.8088303,0.000863651687,18.9188423,0.000578527048,69608449066951148
238.60424116245895,43.953964171468265,18.9348755,0.000733672467,18.6532726,0.000558376429,18.7249279,0.000421893521,18.9301777,0.000635625212,18.6515331,0.000548539276,18.7264099,0.000418772164,70395424514543020
331.31793304351646,0.7082968489909618,20.2556038,0.00117155863,19.7549934,0.000971914269,19.7018776,0.000830027624,20.26194,0.00110292307,19.771246,0.000950826332,19.7282524,0.000828367483,42631244084698032
331.5171464553108,1.1736579228823893,20.9968204,0.00197296054,20.809864,0.00188894349,20.8429699,0.00182455254,20.9924984,0.00187061203,20.8086777,0.0018605357,20.8436394,0.00181244698,42631115235662804
331.826825065525,-0.28976418143408855,20.7531033,0.00298437756,20.0337238,0.0022367374,19.4181938,0.00118763675,21.4934292,0.0032797798,20.9619236,0.00252126181,20.5954971,0.00141642918,41562115055591145
335.9134036842404,0.6616989401862263,19.6351318,0.00105225435,19.4556332,0.000992049463,19.4328442,0.000665256521,19.6431541,0.00103060319,19.4552841,0.000966496824,19.4346962,0.000659995712,42644300785281330
341.1771393146586,0.3073932389621795,19.4469604,0.000793309184,19.3287983,0.000713473244,19.1346169,0.00051231141,19.4437389,0.000729465915,19.3366489,0.000702800578,19.1439209,0.000509395904,42656936579065803
347.40364756631135,0.8709619550892029,19.4030018,0.000887261122,19.2751064,0.000922846142,19.2246189,0.000632443465,19.4011211,0.000844758761,19.2733002,0.000825077528,19.2342529,0.000628256006,42674266772099351
350.38636823687636,-1.124381316404683,20.3716812,0.00288690953,20.3544922,0.00230765529,19.9987659,0.00168752379,20.382225,0.00286126044,20.3585739,0.00230936077,20.0088425,0.00167538028,41619822236162284
