percent_index,,REDSHIFT,g_SDSS,r_SDSS,i_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,g_HSC,r_HSC,i_HSC,g_SDSS-HSC,r_SDSS-HSC,i_SDSS-HSC,MBH,EDD_RATIO,LBOL,half_g_SDSS+HSC,REDSHIFT_err,g_SDSS_err,r_SDSS_err,i_SDSS_err,LOGBH_err,LOGEDD_RATIO_err,LOGLBOL_err,g_HSC_err,r_HSC_err,i_HSC_err,g_SDSS-HSC_err,r_SDSS-HSC_err,i_SDSS-HSC_err,MBH_err,EDD_RATIO_err,LBOL_err,half_g_SDSS+HSC_err
0.0,0,0.327535,19.44245,18.89765,18.717050000000004,9.106301103353744,-1.990881363070254,45.215790285401056,19.615985195,19.113945004999998,18.924018970000002,-0.1735351950000002,-0.21629500499999993,-0.20696896999999978,1489579682.8481565,0.01164101210378456,1.7139319978871304e+45,19.5292175975,0.004125126678060455,0.055459036591440664,0.04690861143868466,0.037205782190251085,0.025904076076035117,0.022001974147758473,0.01235888713631152,0.0794971143559511,0.05111833866010107,0.04352249908313717,0.05824267980335611,0.040837433200254986,0.03526185171292721,74335665.15699083,0.0005979366102496242,4.914511689642208e+43,0.06319099634721247
0.0,1,0.41251499999999997,19.649250000000002,19.35825,19.0495,8.984758513339797,-1.8082425621369882,45.27688649632039,20.10428114,19.710191350000006,19.484303765000003,-0.45503114000000056,-0.35194135000000004,-0.434803765,1119078901.0828135,0.01683656525620616,2.0133231191375133e+45,19.87676557,0.001929433568331807,0.04054406663901913,0.029238274700894778,0.030314657757032813,0.021801820986649068,0.019154305748874487,0.015414878991858503,0.0629534109102533,0.043138257267546436,0.03293042467184841,0.04823976287239619,0.040185958911970236,0.03470457567285141,69528760.47561829,0.0006012796222820182,6.559118925392082e+43,0.04776643471738174
0.0,2,0.479575,20.08265,19.8383,19.430449999999997,9.029938047583396,-1.838552920071529,45.29175567262943,20.316271695000005,20.0263404,19.68265695,-0.23362169500000024,-0.1880403999999997,-0.2522069500000006,1235998267.9481378,0.016196989780491257,2.0568812807961835e+45,20.1994608475,0.001723613876818229,0.0682943262598174,0.04739123259706892,0.04135612733520466,0.021655749744543443,0.02182308411159055,0.013586543405729182,0.10576111494664374,0.07034841555740808,0.057952820394656886,0.056430984347043266,0.04044169828626724,0.03391211373564817,68563677.34167755,0.0007481029327803672,7.015387465599527e+43,0.08188269405755863
0.0,3,0.5327649999999999,20.261499999999998,20.066799999999997,19.6505,9.085954207366001,-1.8375915918739796,45.348733160609584,20.498492529999996,20.298272515,19.976030545,-0.23699252999999948,-0.23147251499999974,-0.3255305449999996,2716852808.5957384,0.01882092150740203,2.6209704797185327e+45,20.379996265000003,0.001461581505400211,0.09042187586885994,0.06440121740812091,0.0498515320968925,0.04663038615255718,0.03994694419198931,0.02378569422378597,0.11136083105380354,0.08146892107411276,0.05903086708361779,0.05487457880677081,0.047173856100903605,0.03780886833316941,505755313.4708279,0.0009008017975634349,1.5361832798568598e+44,0.09768230596370071
0.0,4,0.5914550000000001,20.45165,20.2522,19.838599999999996,9.004060226994337,-1.8442820275418566,45.26014874457003,20.52475385,20.349530604999998,20.024447065000004,-0.07310384999999986,-0.09733060500000015,-0.1858470650000001,1594738040.5226307,0.019290067553445714,2.0902814264499277e+45,20.488201925000002,0.0012301391117797728,0.05415611401044043,0.04030890726323238,0.030069985635023104,0.03540287528978977,0.041966828399969784,0.021834648743061066,0.05863980177948459,0.042141098046953145,0.03542661390549517,0.03357801854073988,0.029618575156157755,0.024428512408075656,225561091.17375982,0.0010062336246696177,1.1471409801011183e+44,0.0555466000937433
0.0,5,0.63585,20.1687,19.991149999999998,19.6721,9.05909109933787,-1.7083405646491918,45.45112107980624,20.17105475,20.01891175,19.768970485,-0.0023547500000001163,-0.027761749999999964,-0.09687048499999948,1584356758.4365244,0.021734080088836805,3.1804640214927965e+45,20.169877375,0.0016181006513406003,0.05955840417993388,0.042943749786577,0.03831637291907052,0.03205850540895979,0.022417606103922388,0.021001934274080928,0.08441398282119655,0.06168024155514055,0.04810976253893739,0.05389308585325659,0.0497594795372923,0.03799400251161442,149991426.70423186,0.000824017006958843,1.565614590693674e+44,0.07028022612978724
0.0,6,0.689975,20.128049999999998,19.955149999999996,19.737600000000004,9.013463683665899,-1.6754848985918707,45.438349330191585,20.50012484,20.280968185,20.01618079,-0.3720748399999998,-0.3258181849999996,-0.2785807900000002,1306156622.1003625,0.022983041107970965,3.152165904993351e+45,20.314087419999996,0.0017684202923245699,0.0585134247227411,0.04703075584399671,0.03830091010318587,0.030193807585402313,0.01855172816165333,0.02334609536275722,0.08791697899832604,0.07072298556071778,0.06170436215115977,0.052279356900482105,0.048902448697775096,0.040188496756981884,97461856.21198408,0.0009042761443574753,1.576096720967855e+44,0.06957168750853138
0.0,7,0.744505,20.00585,19.850450000000002,19.79215,9.033026233649206,-1.7176959631961903,45.41570081557059,20.321605395000002,20.212417990000002,20.083468814999996,-0.31575539500000005,-0.36196799000000013,-0.2913188149999998,1274161211.2928958,0.02065201639477332,3.0925332730151295e+45,20.163727697499997,0.00156352870436246,0.06493105208840899,0.06067551325302572,0.05188086350621075,0.02728728178421027,0.018017803710557563,0.02511885069597078,0.07939145431575405,0.07099261307952474,0.06591917917591562,0.047565701519815234,0.047298399624483824,0.04209860166357378,66856164.88636495,0.0007093674060158607,2.006958451506942e+44,0.06892689690111946
0.0,8,0.8023849999999999,19.749449999999996,19.544800000000002,19.541,9.067417871213248,-1.592407184248217,45.57538123208259,19.97040634,19.76869317,19.76416054,-0.22095634000000003,-0.22389317000000003,-0.22316053999999994,1402449999.6364436,0.02707692411233169,4.4803059478446843e+45,19.85992817,0.0019352702588439077,0.06213254403854955,0.06096351900467224,0.05791682436577648,0.025383139409254716,0.01586160775841042,0.024941189602585054,0.07774087251173833,0.07416777982675822,0.07111932867847533,0.035736705144096284,0.03581027089016287,0.03645792035784097,96193094.68314071,0.0008510540923541038,3.2335485329749155e+44,0.06523094135138399
0.0,9,0.855285,19.9872,19.848000000000003,19.83655,8.856346520001734,-1.4673708750500336,45.48934619006927,20.14936848,20.055796150000003,20.118181614999997,-0.1621684799999999,-0.20779615000000023,-0.2816316150000002,877987383.9034517,0.037118199445721034,3.763589874821353e+45,20.06828424,0.0012101566094780748,0.056659712410226,0.05518673026489009,0.04926852608511938,0.027282538520665735,0.02249432057149393,0.02833621686834733,0.0549225126167647,0.05770812101778871,0.05261650308131409,0.028699103534790812,0.029139574220437912,0.028923579758222687,57818007.7670018,0.0011590165837454549,2.3941394463335936e+44,0.056389813327119974
