percent_index,,REDSHIFT,g_SDSS,r_SDSS,i_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,g_HSC,r_HSC,i_HSC,g_SDSS-HSC,r_SDSS-HSC,i_SDSS-HSC,MBH,EDD_RATIO,LBOL,half_g_SDSS+HSC,REDSHIFT_err,g_SDSS_err,r_SDSS_err,i_SDSS_err,LOGBH_err,LOGEDD_RATIO_err,LOGLBOL_err,g_HSC_err,r_HSC_err,i_HSC_err,g_SDSS-HSC_err,r_SDSS-HSC_err,i_SDSS-HSC_err,MBH_err,EDD_RATIO_err,LBOL_err,half_g_SDSS+HSC_err
0.0,0,0.33676999999999996,18.488300000000002,18.3775,18.36575,8.271201525779315,-1.0089296899605356,45.36264238093635,18.695452690000003,18.586595545,18.586211115,-0.20715268999999986,-0.20909554500000044,-0.22046111499999999,361252094.75732565,0.14612494938179374,2.5142233146569758e+45,18.591876345000003,0.0035594813839650566,0.0348150366987302,0.03520930261772757,0.03714037633089367,0.046866053449385985,0.045950350765579705,0.017887528508840143,0.022358355642931572,0.026743884523555934,0.03243128669225408,0.03496207318981744,0.03956897935099713,0.03548947126830293,55624313.68370894,0.010832803977783082,1.0972287706079444e+44,0.022874412755057725
0.0,1,0.41692999999999997,18.650199999999998,18.612549999999995,18.4888,8.280572340535302,-0.8807945642767117,45.50014832137616,18.605568115,18.5792243,18.554718395000002,0.04463188500000041,0.03332570000000052,-0.06591839500000028,276569644.19804627,0.1893465702246404,3.28495524656813e+45,18.6278840575,0.0016134778432338626,0.028404442435465447,0.03238381926200014,0.028547988510925257,0.039374395708997104,0.03771896913088898,0.01180447830386131,0.028295221773242833,0.02599638794064785,0.022612479835403737,0.028210638007524522,0.03082735745369606,0.022200012361967746,21062147.048870265,0.017190389916879503,9.698660195556582e+43,0.0233982458738467
0.0,2,0.49219999999999997,18.50365,18.5327,18.365599999999997,8.35948220390214,-0.8116721607442937,45.64818058827541,18.63190651,18.671788595,18.623560044999998,-0.12825651000000013,-0.13908859500000048,-0.25796004500000047,359394809.67735654,0.236152473800606,4.593617329528731e+45,18.567778255,0.0019103327245517936,0.03590134809746867,0.03177983741761729,0.02931298192121572,0.042648503059785944,0.04323725379960341,0.010815337679779146,0.025476953381902975,0.024061645096787234,0.02073230848861903,0.036382171823616236,0.03329183918547603,0.02890318858007729,36953880.19462326,0.020083891005546715,1.1899509223632218e+44,0.024848656310111072
0.0,3,0.54013,18.723,18.777949999999997,18.6005,8.537612500733212,-0.9202402779608689,45.7177427678899,18.825139900000003,18.896038525,18.83099499,-0.10213990000000006,-0.11808852499999993,-0.23049498999999968,536373793.60236627,0.18277877623658817,5.3329589956690066e+45,18.77406995,0.0016073927754318546,0.020167818544265786,0.020469983008832238,0.018392883634765024,0.03941361440025275,0.03876391546777245,0.00913995978263363,0.034578325707229435,0.03303969159246799,0.02962214346843125,0.040244034679641244,0.04036195141708922,0.03137083103516101,55548761.9140134,0.020859595360706047,1.0781304924297985e+44,0.018153155390977938
0.0,4,0.590215,18.76905,18.8089,18.627,8.446090326192413,-0.8065356621274965,45.73992520918247,19.018166455000003,19.004363440000006,18.871989525000004,-0.24911645500000024,-0.19546344,-0.2449895250000001,371973225.1207239,0.19899067057156966,5.798417459261178e+45,18.893608227500003,0.0012918467678372507,0.02421642329200274,0.02298593443198054,0.024761736119010894,0.03366546091382393,0.030948273207590322,0.013426097444704113,0.02074954737580491,0.019660777831632125,0.02230200620682914,0.030885308551342385,0.03017307950067621,0.024323637329073937,31868011.180483136,0.014389053373537802,2.098566793265113e+44,0.016202504031105833
0.0,5,0.644765,18.769849999999998,18.7864,18.67225,8.526309151767645,-0.8377211374140525,45.78895855947116,18.81259651,18.822900769999997,18.78251448,-0.04274651000000044,-0.03650076999999978,-0.11026448000000003,519509182.0491084,0.2577291336038009,6.59212386349011e+45,18.791223255,0.0013180384110806794,0.03955537376458552,0.03715461069589966,0.03460723532894557,0.047005981279251076,0.04438382544006602,0.015435713051703766,0.04223209342776562,0.041927247627244854,0.03534279072883916,0.019878806729152803,0.02237712380690597,0.0212801997364785,38819204.63025802,0.02948542869821729,2.7490445645961596e+44,0.03901152338633918
0.0,6,0.692705,18.790599999999998,18.76015,18.707050000000002,8.458164996777851,-0.7524385577428351,45.806096984152575,18.86504459,18.81511307,18.750512879999995,-0.07444459000000023,-0.05496307000000032,-0.04346288000000039,496470598.47385967,0.23697407827807715,6.748613570225506e+45,18.827822294999997,0.0013096229590194282,0.022676572297054658,0.022649397287607485,0.02527441751548697,0.03738057597297049,0.03879192434664756,0.014063064157405738,0.01996363017315632,0.025123343446046238,0.024934063580660526,0.02105870644493153,0.02033125542847176,0.019019912309650805,86140704.08619407,0.015451798358355646,2.1856552295314363e+44,0.019052656569014562
0.0,7,0.737445,18.61235,18.567149999999998,18.6279,8.681606910152862,-0.7650503685371699,46.016927086733254,18.644875140000003,18.599790095000003,18.65138903,-0.032525140000000084,-0.032640094999999994,-0.02348903,628280584.7571399,0.23832531775673488,1.0753438510750816e+46,18.628612569999994,0.0012490327900025221,0.026671184525843755,0.025962755501425988,0.027077558768928745,0.03187870660570466,0.03575072604417911,0.011168829387487825,0.03623697115442266,0.031133082345869253,0.032109288680411324,0.020290841924500095,0.021372945432091197,0.022050518499468857,47427271.58581174,0.01969262237514468,2.8023234723648275e+44,0.030275248170593648
0.0,8,0.80116,18.661250000000003,18.62525,18.71835,8.835936428339561,-0.9327937024333615,46.00351327102376,18.726361855,18.669991195,18.834497365,-0.06511185499999961,-0.04474119499999959,-0.11614736499999996,992325366.8059174,0.15527592775456883,1.0932190047166709e+46,18.6938059275,0.0019436549788096735,0.0257674248641135,0.027548567287428796,0.0293598736563274,0.03589125965704951,0.036607454841559355,0.017387408502258773,0.022596722220644325,0.02501338146737199,0.02633281796398325,0.026578922468119947,0.028366195308561607,0.02848726503754924,102991830.632058,0.0108728859731926,4.211945954071755e+44,0.020045194895368584
0.0,9,0.8573800000000003,18.66515,18.5574,18.6088,8.950910916395559,-0.9338684250694438,46.11741303644367,18.673117445,18.595303339999997,18.70903586,-0.007967444999999865,-0.03790334000000043,-0.1002358600000001,1005121000.1946341,0.14791762721789853,1.3686804067265134e+46,18.6691337225,0.001371355209668913,0.02050317541112937,0.020304866202935583,0.024789693186448955,0.022376207632669374,0.029012146870046267,0.012830536657641974,0.027994829037357213,0.02909566752708847,0.031443569271531975,0.025714044065171394,0.025205787031500667,0.029276420451942925,46361585.60803957,0.011374005352255386,4.07101043905384e+44,0.021127770853928547
