percent_index,,REDSHIFT,g_SDSS,r_SDSS,i_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,g_HSC,r_HSC,i_HSC,g_SDSS-HSC,r_SDSS-HSC,i_SDSS-HSC,MBH,EDD_RATIO,LBOL,half_g_SDSS+HSC,REDSHIFT_err,g_SDSS_err,r_SDSS_err,i_SDSS_err,LOGBH_err,LOGEDD_RATIO_err,LOGLBOL_err,g_HSC_err,r_HSC_err,i_HSC_err,g_SDSS-HSC_err,r_SDSS-HSC_err,i_SDSS-HSC_err,MBH_err,EDD_RATIO_err,LBOL_err,half_g_SDSS+HSC_err
4.0,20,1.3020850000000002,20.61165,20.173499999999997,20.0473,8.757578552241156,-1.0784624567528092,45.77948664060592,20.84375056,20.38976698,20.335054115000002,-0.2321005599999996,-0.21626697999999997,-0.2877541150000006,797498882.9740145,0.12216027712651092,6.449585859787118e+45,20.72770028,0.0009007189563972821,0.029686611164341722,0.01908208789301512,0.021707208537773838,0.03767475356733337,0.037550371398521964,0.016395179499494875,0.040902329660098755,0.03314770258230444,0.043074211963900336,0.03721982889711531,0.02669562223769842,0.029648196508290956,62581168.288951255,0.011971620759009868,2.2045018300892665e+44,0.031117040490959553
4.0,21,1.3463450000000001,20.784150000000004,20.2896,20.239700000000003,8.960050033733365,-1.2513623701988394,45.8090582086521,20.65010061,20.213732825,20.207453254999997,0.1340493900000002,0.07586717499999943,0.03224674500000031,1209230666.404113,0.06375494690474784,6.917743900150766e+45,20.717125305000003,0.0010438132878723963,0.027104277885605113,0.022754966897748266,0.027025037478944133,0.03009522820618105,0.02295427601551324,0.018119947501924145,0.059310152710734164,0.04546957604877438,0.046495542413743714,0.055863507028020336,0.04520236243393116,0.04753481056085807,112775538.72248562,0.0030442495615156787,2.362726957710848e+44,0.035795007628310435
4.0,22,1.3765,20.6784,20.24495,20.1209,8.720130144950314,-0.9943048972962746,45.82619579277161,20.673031055000003,20.240848159999995,20.177278325000003,0.005368945000000025,0.004101839999999676,-0.05637832500000002,774733158.8158422,0.14311167879108047,7.024533682779751e+45,20.6757155275,0.0010556001470734709,0.02212456031582945,0.020574710036077484,0.023751257474153017,0.03661716744297089,0.04028108051004283,0.013835390871767692,0.037026678029089245,0.030635823615776846,0.03426455869601193,0.045612666838508044,0.03772668237462797,0.03775674324816759,81509670.90240943,0.011206361868013865,2.0919451703485314e+44,0.0209649067714079
4.0,23,1.411365,20.6096,20.22455,20.0735,8.805018133624595,-1.0111854005771543,45.894203278165,20.615293595000004,20.18910799,20.124069199999997,-0.005693594999999791,0.035442009999999496,-0.05056920000000035,805656419.3623196,0.11523660274178282,8.185391334643851e+45,20.612446797500002,0.0007720354277756623,0.026952926594111935,0.018406380448954,0.021369596174653727,0.02739803403509239,0.02756839877747445,0.012880607868254625,0.046198503838761416,0.033425160127643704,0.036928197157977814,0.03837118706881845,0.031815529290232014,0.031815091262552574,69702342.21855494,0.006163966042074985,2.4273058243365217e+44,0.0325407735400955
4.0,24,1.4506900000000003,20.6804,20.305650000000004,20.12635,8.892644888645687,-1.1039073627006437,45.88910807106261,20.771233744999996,20.35640553,20.269272795,-0.09083374499999994,-0.050755530000000174,-0.14292279499999996,962876321.4558733,0.08724592019180358,8.300551112390495e+45,20.7258168725,0.00110517973360334,0.02475292782752036,0.024137411659745842,0.0245964475254205,0.02725220195670193,0.021915073620007233,0.016214124344421748,0.05856711763180854,0.05355147402502754,0.05321370341892488,0.05149087942401157,0.04110444724473828,0.040569720611643406,83877944.64420685,0.003563944604570294,3.2600890413252443e+44,0.035341954921675856
4.0,25,1.49132,20.6101,20.2925,20.045250000000003,8.85863125469606,-1.0279131677501598,45.931088632063464,20.580343250000002,20.247845074999997,20.100752265,0.029756750000000463,0.04465492500000038,-0.05550226500000015,1060280276.7673632,0.1453072123685532,9.470823844180397e+45,20.595221625,0.0008857658539885768,0.02895052583097214,0.02531789318793081,0.024032221990088372,0.03860228833737698,0.03743249617265719,0.022095488296772874,0.045865135198319036,0.03712845451293746,0.03633263865937423,0.047454298376920244,0.038681472467515424,0.03620348863591729,96834543.89194426,0.016302926523726596,3.771949378457393e+44,0.03147210785732616
4.0,26,1.52075,20.766849999999998,20.42825,20.10215,8.758287658919656,-1.0146843567302237,45.843973847307,20.645010575,20.294163315,20.044632725,0.12183942499999958,0.13408668499999993,0.057517274999999646,786787324.9935162,0.1420566034072656,7.821038873477052e+45,20.7059302875,0.0010002079263933116,0.03407510919446946,0.01987540687603887,0.023412167217310386,0.036709406067225475,0.03898689972716207,0.02515457096350002,0.043876084231076695,0.0358203786957225,0.03733733861504976,0.030801144969989234,0.029117212689388487,0.02366345995291415,58539697.112644106,0.013425655270533047,2.9682380281551655e+44,0.03599944133242892
4.0,27,1.5500849999999997,20.7093,20.463550000000005,20.147199999999998,8.884046979258551,-1.0932516456046362,45.89116587877148,20.789425084999998,20.494551004999998,20.196614744999998,-0.08012508500000007,-0.031001004999999693,-0.04941474499999961,1107346795.525581,0.1040556335103664,8.3768429946337e+45,20.749362542500002,0.0006501286896369704,0.022773350353180493,0.018569090673900935,0.013789919665592223,0.036654320590793425,0.03055372000336707,0.01820398262737374,0.04031919555693608,0.036673314789337295,0.03435833240156697,0.05124137589055285,0.03576388938873117,0.03433655591119415,94448927.65991956,0.007254185284628804,2.775238899214959e+44,0.02208154879520302
4.0,28,1.581555,20.667250000000003,20.410899999999998,20.1143,8.76431018836717,-0.95677553631592,45.90790519716881,20.704704465,20.453275875,20.187465774999996,-0.03745446500000007,-0.04237587499999939,-0.07316577499999984,742130298.9085912,0.15500959996017205,8.675577717885077e+45,20.6859772325,0.0010669382909018494,0.03316269308762365,0.030381937317346307,0.02542654154629378,0.03374735906071687,0.03142996488457839,0.01751035646123981,0.05676781119143714,0.05286756525816015,0.04610389318484513,0.05863561226288147,0.050901200187079804,0.04244486861621664,49020535.51980361,0.019320760706555907,2.874326424948882e+44,0.034735608384809546
4.0,29,1.619555,20.72185,20.478450000000002,20.137999999999998,8.672007227456508,-0.793280557756131,45.97909721481794,20.742735959999997,20.54998255,20.233890825,-0.020885960000000224,-0.07153255000000024,-0.09589082500000039,877399166.1433481,0.2351576278161478,1.0107294649503026e+46,20.73229298,0.0009013341296174312,0.04361639979477265,0.02817473971731683,0.023017761387311042,0.04206728752977469,0.03825577376132804,0.015581642828963996,0.06216250311407752,0.05633326440611682,0.04758449089750993,0.04319330609069713,0.04342786658533506,0.039662129983140795,155642500.6821193,0.021153704430984355,3.4718889148381163e+44,0.0498670621736137
